timestamp,faceRotaion-x,faceRotaion-y,faceRotaion-z,faceRotaion-w,facePosition-x,facePosition-y,facePosition-z,deviceRotation-x,deviceRotation-y,deviceRotation-z,deviceRotation-w,devicePosition-x,devicePosition-y,devicePosition-z,rightEyePotision-x,rightEyePotision-y,rightEyePotision-z,leftEyePotision-x,leftEyePotision-y,leftEyePotision-z,rightEyeLookAtPosition-x,rightEyeLookAtPosition-y,rightEyeLookAtPosition-z,leftEyeLookAtPosition-x,leftEyeLookAtPosition-y,leftEyeLookAtPosition-z,rightEyeLookAtPoint-x,rightEyeLookAtPoint-y,leftEyeLookAtPoint-x,leftEyeLookAtPoint-y,centerEyeLookAtPoint-x,centerEyeLookAtPoint-y,rightEyeBlink,leftEyeBlink,rightEyeDistance,leftEyeDistance,operationType,operationPoint-x,operationPoint-y
2020111916292112300,0.0042721354,-0.0053353305,-0.03308074,0.9994293,-0.005867558,-0.013353403,-0.2809554,0.10248363,0.00052807265,-0.0016667723,0.9947331,0.0,0.0,0.0,-0.036648758,0.017152783,-0.2537152,0.028336281,0.0131489085,-0.25295085,0.05121518,-0.18597686,1.7340018,-0.03979069,-0.18102299,1.7364349,-71.19119263,757.79364014,422.19168091,724.95635986,176.20254517,138.94308472,0.027946511,0.02794306,0.25692168,0.25487247,gazeTarget,234.00000000,475.00000000
2020111916292112400,0.005177003,-0.006664409,-0.032649152,0.99943125,-0.0051386612,-0.012995678,-0.28136182,0.10368482,-0.00063656026,-0.0017966996,0.9946084,0.0,0.0,0.0,-0.036020152,0.01743723,-0.25415316,0.028965991,0.013487858,-0.2532189,0.04617723,-0.19039162,1.7333204,-0.0447861,-0.18552294,1.7354882,-72.01472473,753.46563721,421.11242676,721.25402832,175.71865845,142.83300781,0.028788611,0.028785983,0.25728455,0.25522688,gazeTarget,234.00000000,475.00000000
2020111916292112500,0.005780168,-0.006728176,-0.0317765,0.9994556,-0.004823079,-0.012313776,-0.28203434,0.106257364,-0.002429543,-0.001978827,0.99433374,0.0,0.0,0.0,-0.03576263,0.018032562,-0.25479496,0.02923018,0.014196016,-0.2538539,0.04500699,-0.19224444,1.7324797,-0.045869946,-0.18752313,1.7345299,-70.89838409,755.97949219,421.84527588,724.75372314,175.12623596,146.03742981,0.028898621,0.02889664,0.25792366,0.25592524,gazeTarget,234.00000000,475.00000000
2020111916292112600,0.005682272,-0.006527895,-0.031675454,0.9994607,-0.004693621,-0.011825525,-0.28275952,0.10862951,-0.004621397,-0.003282345,0.9940662,0.0,0.0,0.0,-0.035628296,0.018519543,-0.2555132,0.029365666,0.014696381,-0.25459778,0.04576262,-0.18974352,1.731948,-0.044959873,-0.18504,1.7340151,-68.24674225,763.96484375,424.11679077,732.84954834,174.99618530,147.76945496,0.028352272,0.028355597,0.25864908,0.25670674,gazeTarget,234.00000000,475.00000000
2020111916292112700,0.004310192,-0.005010982,-0.030374689,0.9995167,-0.0052879546,-0.012210459,-0.28298056,0.10868409,-0.004702957,-0.003462076,0.99405915,0.0,0.0,0.0,-0.03621698,0.018126704,-0.25571904,0.028789254,0.014474924,-0.2549955,0.052965112,-0.18327376,1.732115,-0.037641667,-0.1788176,1.7345333,-63.65224075,769.58715820,428.76495361,739.69354248,175.70343018,148.15736389,0.027932962,0.027938891,0.2589063,0.25702342,gazeTarget,234.00000000,475.00000000
2020111916292112800,0.0006338272,-0.0041331593,-0.028046513,0.99959785,-0.0057510654,-0.014127293,-0.2828322,0.1054772,-0.0042638676,-0.0022034133,0.9944102,0.0,0.0,0.0,-0.036767438,0.016265437,-0.25573227,0.028256327,0.012919587,-0.25511047,0.057741314,-0.17047523,1.7332869,-0.03278609,-0.16643424,1.7358962,-62.25046539,770.03466797,430.51489258,742.51776123,176.80796814,147.90927124,0.02811681,0.028124072,0.25887334,0.2569955,gazeTarget,234.00000000,475.00000000
2020111916292112900,0.0009930785,-0.0045192665,-0.02788708,0.99960035,-0.005838997,-0.014004186,-0.2827723,0.1054772,-0.0042638676,-0.0022034133,0.9944102,0.0,0.0,0.0,-0.0368866,0.016359733,-0.25567582,0.028137721,0.013034329,-0.25500482,0.055722523,-0.17139043,1.7333376,-0.03486888,-0.16737033,1.7358453,-66.25368500,769.67529297,426.49450684,742.37426758,177.42149353,147.52682495,0.028004743,0.028012134,0.25884047,0.2568834,gazeTarget,234.00000000,475.00000000
2020111916292113000,-6.947893e-06,-0.0046563055,-0.026887843,0.99962753,-0.006266439,-0.01490018,-0.28198075,0.1023768,-0.0025433842,-0.00033555465,0.9947424,0.0,0.0,0.0,-0.0373804,0.015456442,-0.25495234,0.027650246,0.01226181,-0.25426045,0.05627543,-0.16664681,1.7345363,-0.0343249,-0.16281115,1.7370976,-70.58720398,768.42205811,422.88311768,742.15484619,177.65939331,147.21879578,0.02802422,0.028031563,0.25814122,0.25605324,gazeTarget,234.00000000,475.00000000
2020111916292113100,0.0023580336,-0.0060592135,-0.02730913,0.9996059,-0.0058824425,-0.014222747,-0.2813655,0.10225503,-0.0024827453,-7.926858e-05,0.9947551,0.0,0.0,0.0,-0.037050843,0.016033482,-0.25428727,0.027974885,0.012781804,-0.25341973,0.05197254,-0.17556348,1.7345229,-0.038705487,-0.17168045,1.736939,-73.75873566,761.48730469,420.12417603,734.87872314,177.54483032,147.51431274,0.02806369,0.028070705,0.25747204,0.25527933,gazeTarget,234.00000000,475.00000000
2020111916292113200,0.004104252,-0.0070431493,-0.027954066,0.99957603,-0.0056844084,-0.013691223,-0.2809878,0.10254218,-0.0026934654,-0.00015746718,0.994725,0.0,0.0,0.0,-0.036870096,0.01651138,-0.25386962,0.028149512,0.013173631,-0.2528795,0.049404096,-0.18163846,1.7344195,-0.041315828,-0.17766672,1.7367824,-75.79310608,757.62835693,418.32812500,730.40258789,177.08647156,147.80630493,0.02788793,0.027894609,0.25706384,0.25478223,gazeTarget,234.00000000,475.00000000
2020111916292113300,0.0060037896,-0.0077784904,-0.029005567,0.9995309,-0.005493158,-0.012910242,-0.2809793,0.10373712,-0.0034226852,-0.0006032953,0.9945987,0.0,0.0,0.0,-0.036658518,0.017254915,-0.2537962,0.028352356,0.01377778,-0.25271696,0.046674773,-0.18732983,1.733966,-0.044088356,-0.18317811,1.7362423,-77.58885956,756.70855713,416.43963623,728.43212891,176.47898865,147.68676758,0.027524468,0.027531356,0.2570099,0.2546754,gazeTarget,234.00000000,475.00000000
2020111916292113400,0.008669899,-0.009874335,-0.030068332,0.9994614,-0.004461636,-0.011631626,-0.2811591,0.10628315,-0.0067366683,-0.0021335213,0.9943109,0.0,0.0,0.0,-0.035681188,0.018457323,-0.2539537,0.02931695,0.014836554,-0.25261137,0.038156323,-0.19624296,1.7331177,-0.052605923,-0.19190189,1.7349874,-80.06053162,755.33532715,413.78189087,726.16180420,175.71017456,147.34790039,0.027165264,0.027171832,0.25711146,0.25473928,gazeTarget,234.00000000,475.00000000
2020111916292113500,0.0088308845,-0.00904617,-0.02884011,0.9995041,-0.00528465,-0.01161874,-0.28134125,0.10678598,-0.0070452834,-0.002057434,0.9942549,0.0,0.0,0.0,-0.0365343,0.01838345,-0.25407466,0.028474683,0.014923132,-0.2528392,0.041708123,-0.19677338,1.7327784,-0.04902356,-0.1926691,1.7348477,-83.17000580,753.57354736,410.62765503,725.63195801,174.53570557,147.42428589,0.026839748,0.026846081,0.25734538,0.25487483,gazeTarget,234.00000000,475.00000000
2020111916292113600,0.008801753,-0.008243477,-0.027355619,0.99955297,-0.0057363748,-0.011774618,-0.28135148,0.106765546,-0.0073154243,-0.0016177787,0.994256,0.0,0.0,0.0,-0.037032276,0.018135337,-0.25403664,0.027988633,0.014869072,-0.25290385,0.04567597,-0.1974986,1.7325838,-0.04507903,-0.19367793,1.7348506,-82.37405396,749.91247559,411.45336914,723.47894287,173.19616699,148.59542847,0.026594589,0.026600655,0.2573614,0.25488195,gazeTarget,234.00000000,475.00000000
2020111916292113600,0.008344201,-0.007873727,-0.025296358,0.9996142,-0.0059420313,-0.0122596,-0.28122708,0.105962604,-0.007372278,-0.0004556586,0.9943427,0.0,0.0,0.0,-0.037341006,0.017546628,-0.25391716,0.027693607,0.014549243,-0.25282884,0.047680408,-0.19596264,1.7328353,-0.043117903,-0.19251207,1.735163,-82.57942200,746.32183838,411.40698242,722.05493164,171.38191223,150.64062500,0.026304547,0.026310282,0.25724727,0.25475684,gazeTarget,234.00000000,475.00000000
2020111916292113700,0.0069552273,-0.007922207,-0.023711078,0.9996632,-0.0058371923,-0.013308359,-0.28104654,0.10401613,-0.007790279,0.0011256683,0.99454457,0.0,0.0,0.0,-0.03733143,0.016475325,-0.25382182,0.027712258,0.013685826,-0.252722,0.047717344,-0.18952823,1.7337215,-0.04313986,-0.18634005,1.7359884,-82.52828217,745.23358154,411.63177490,722.66442871,169.42387390,152.87335205,0.025907895,0.025913235,0.25708088,0.25460494,gazeTarget,234.00000000,475.00000000
2020111916292113800,0.006982026,-0.007630185,-0.024236575,0.9996528,-0.0059093297,-0.013206104,-0.28079316,0.103946984,-0.007959894,0.0011796113,0.9945503,0.0,0.0,0.0,-0.037356317,0.016608454,-0.25354764,0.027685048,0.013750797,-0.25248638,0.048776142,-0.189075,1.7339824,-0.042092606,-0.18579061,1.736311,-81.41593170,747.63470459,412.92239380,724.46087646,167.98715210,154.87104797,0.025689427,0.025694367,0.25682238,0.2543716,gazeTarget,234.00000000,475.00000000
2020111916292113900,0.0074156416,-0.008628386,-0.025256583,0.9996162,-0.005253591,-0.0129556535,-0.2805906,0.104130976,-0.009596438,0.0007578339,0.99451697,0.0,0.0,0.0,-0.03669399,0.016900588,-0.25338316,0.028339114,0.013908771,-0.25219405,0.04452852,-0.1911864,1.7341032,-0.046357322,-0.18771212,1.7362145,-81.09362793,747.66015625,413.34609985,723.49432373,166.98498535,156.84216309,0.025797244,0.025801789,0.2565835,0.25416213,gazeTarget,234.00000000,475.00000000
2020111916292114000,0.007237416,-0.007638876,-0.025394239,0.9996221,-0.0055827326,-0.012927812,-0.2804086,0.104130976,-0.009596438,0.0007578339,0.99451697,0.0,0.0,0.0,-0.036961097,0.01694498,-0.25314772,0.02807347,0.013936378,-0.25208712,0.046854306,-0.19056913,1.7342911,-0.043996543,-0.18705252,1.7364824,-80.50524139,749.33917236,414.13436890,724.92681885,166.34815979,157.94717407,0.026043277,0.026047463,0.25639233,0.25402808,gazeTarget,234.00000000,475.00000000
2020111916292114100,0.007193842,-0.007979124,-0.026897756,0.9995804,-0.005233015,-0.012651577,-0.28028414,0.104693,-0.010967904,-0.000721215,0.99444383,0.0,0.0,0.0,-0.036539104,0.017317865,-0.25304627,0.02848538,0.014113379,-0.2519427,0.04390617,-0.19066796,1.7344824,-0.046879828,-0.1868609,1.7365062,-80.63489532,753.19451904,414.12445068,727.20599365,165.89588928,158.32868958,0.026362188,0.026366008,0.25625658,0.2539404,gazeTarget,234.00000000,475.00000000
2020111916292114200,0.0068725133,-0.0072736824,-0.027047204,0.999584,-0.0053043505,-0.012682845,-0.28015423,0.10472604,-0.0112377545,-0.0012396022,0.99443686,0.0,0.0,0.0,-0.036562677,0.017312191,-0.2528897,0.028462376,0.014089256,-0.25187716,0.04575697,-0.18980339,1.7346532,-0.044994745,-0.18595824,1.7367369,-78.35413361,754.63848877,416.55209351,728.41693115,165.86325073,158.43295288,0.026712505,0.026715871,0.25610495,0.25387147,gazeTarget,234.00000000,475.00000000
2020111916292114300,0.006024993,-0.0075381114,-0.028520511,0.9995466,-0.0049320105,-0.013015308,-0.28001425,0.10411829,-0.012283934,-0.0026095468,0.9944856,0.0,0.0,0.0,-0.036113854,0.017118178,-0.2528149,0.02890089,0.013704299,-0.25176662,0.044292647,-0.18683264,1.7351334,-0.04642625,-0.18271045,1.7371392,-76.16341400,757.27056885,418.81887817,729.48254395,166.30995178,158.17015076,0.027060416,0.027063308,0.2559543,0.25379026,gazeTarget,234.00000000,475.00000000
2020111916292114300,0.006075181,-0.006976053,-0.028586509,0.9995485,-0.0049947314,-0.012969837,-0.2798428,0.10411829,-0.012283934,-0.0026095468,0.9944856,0.0,0.0,0.0,-0.036142305,0.017163891,-0.25260445,0.028873153,0.013741797,-0.2516296,0.04535333,-0.18670045,1.7353082,-0.04539378,-0.18254802,1.7373283,-75.05208588,758.19519043,420.04220581,730.28472900,167.18658447,157.70643616,0.027363703,0.027366076,0.25575352,0.2536532,gazeTarget,234.00000000,475.00000000
2020111916292114400,0.0066062533,-0.0076409387,-0.030203719,0.99949276,-0.0044617793,-0.012683208,-0.279697,0.10441914,-0.013659155,-0.004245592,0.99443054,0.0,0.0,0.0,-0.035548206,0.017522737,-0.2524688,0.029454466,0.013889155,-0.25141045,0.041825924,-0.18841293,1.7353951,-0.048937354,-0.1839547,1.7372352,-74.33718109,759.48980713,420.76977539,729.91149902,168.05424500,156.90594482,0.027699359,0.027701145,0.25556058,0.2535107,gazeTarget,234.00000000,475.00000000
2020111916292114500,0.006869847,-0.0073871035,-0.030646246,0.99947935,-0.0045301006,-0.012667396,-0.2795119,0.10432483,-0.013827834,-0.0047179908,0.99443597,0.0,0.0,0.0,-0.035576455,0.017550863,-0.25225168,0.029423518,0.013859636,-0.25122765,0.04186745,-0.18949413,1.7354939,-0.048907213,-0.18494537,1.7373244,-74.63556671,758.40063477,420.58972168,728.32086182,168.91056824,155.98870850,0.028094133,0.028095266,0.25535196,0.2533242,gazeTarget,234.00000000,475.00000000
2020111916292114600,0.0065011038,-0.0070505715,-0.030492233,0.999489,-0.0045609525,-0.012869797,-0.27939934,0.10398655,-0.014017522,-0.0048163035,0.9944683,0.0,0.0,0.0,-0.035597704,0.017358504,-0.2521393,0.029404094,0.013687995,-0.2511577,0.04274895,-0.18883103,1.7356607,-0.04801164,-0.18430412,1.7375119,-73.66628265,757.55242920,421.67761230,727.60278320,169.85595703,155.12585449,0.028468683,0.028469278,0.25523075,0.25324327,gazeTarget,234.00000000,475.00000000
2020111916292114700,0.006562641,-0.006748731,-0.029359445,0.9995246,-0.00458075,-0.013040129,-0.27927,0.10367533,-0.0139870085,-0.003962185,0.9945049,0.0,0.0,0.0,-0.035670113,0.017114207,-0.251988,0.029340412,0.013591234,-0.2510449,0.043275926,-0.18905582,1.7357903,-0.04748049,-0.18472077,1.7376158,-73.69121552,754.86376953,421.84994507,726.10607910,170.68856812,154.68214417,0.02886632,0.028866462,0.2550749,0.2531188,gazeTarget,234.00000000,475.00000000
2020111916292114800,0.006121015,-0.006202916,-0.027867852,0.9995737,-0.0047726394,-0.013663847,-0.27905306,0.10244614,-0.01339894,-0.0026294072,0.99464476,0.0,0.0,0.0,-0.035921972,0.016421352,-0.25176316,0.029099787,0.0130933,-0.25088847,0.04532245,-0.18690535,1.7362154,-0.045439966,-0.18282968,1.738096,-73.37102509,751.22039795,422.44879150,724.00518799,171.52984619,154.47859192,0.02923885,0.029238647,0.25484258,0.25290957,gazeTarget,234.00000000,475.00000000
2020111916292114800,0.006784077,-0.0062895482,-0.027763685,0.9995718,-0.0047181007,-0.013566468,-0.27884904,0.10226477,-0.013330979,-0.0025776217,0.99466455,0.0,0.0,0.0,-0.035879683,0.016475998,-0.25152603,0.029142609,0.013160784,-0.250642,0.04484016,-0.18833846,1.7363213,-0.04595022,-0.18427691,1.738172,-73.73302460,749.90136719,422.24688721,722.80224609,172.27407837,154.55670166,0.029376809,0.02937642,0.2546059,0.2526735,gazeTarget,234.00000000,475.00000000
2020111916292114900,0.0065628183,-0.0064050104,-0.026499227,0.9996068,-0.004662417,-0.014091917,-0.27858713,0.100904614,-0.013027342,-0.0010735863,0.9948102,0.0,0.0,0.0,-0.03590621,0.015884448,-0.25128543,0.029124036,0.012733866,-0.2503846,0.044909507,-0.18563983,1.7368938,-0.04591793,-0.18179788,1.7387173,-74.01617432,748.15991211,422.23495483,722.42285156,173.01054382,155.04759216,0.029314663,0.029314203,0.2543343,0.25239414,gazeTarget,234.00000000,475.00000000
2020111916292115000,0.0075913114,-0.0067690434,-0.026715696,0.99959123,-0.004565725,-0.013860568,-0.27840844,0.100904614,-0.013027342,-0.0010735863,0.9948102,0.0,0.0,0.0,-0.035818078,0.016073354,-0.25107002,0.029210096,0.012893241,-0.2501249,0.043721892,-0.18704975,1.7369977,-0.047140934,-0.18316683,1.7387768,-74.90384674,748.24804688,421.47244263,722.30554199,173.42906189,155.67268372,0.028998906,0.028998403,0.25412092,0.25215456,gazeTarget,234.00000000,475.00000000
2020111916292115100,0.00790043,-0.0066172476,-0.025557617,0.9996202,-0.004688495,-0.013856295,-0.27820995,0.10052915,-0.012438036,5.383178e-05,0.99485636,0.0,0.0,0.0,-0.036002908,0.015988268,-0.25084487,0.029032733,0.012958673,-0.24991919,0.044914078,-0.18635303,1.7372472,-0.045985248,-0.18267961,1.7390748,-75.12509918,748.68634033,421.45587158,723.96679688,173.61283875,156.37768555,0.028757729,0.028757228,0.25391924,0.2519334,gazeTarget,234.00000000,475.00000000
2020111916292115200,0.0087510925,-0.006612273,-0.02571976,0.99960905,-0.004664334,-0.013535992,-0.2780764,0.100775905,-0.012201187,0.00013629023,0.9948343,0.0,0.0,0.0,-0.035970256,0.016271722,-0.2506615,0.029064404,0.013220168,-0.24973898,0.045302182,-0.18778016,1.7372411,-0.045638353,-0.18407945,1.7391028,-74.34874725,749.68353271,422.30160522,724.78240967,173.76097107,157.07838440,0.028463157,0.028462674,0.2537515,0.25177187,gazeTarget,234.00000000,475.00000000
2020111916292115300,0.009488677,-0.0068377,-0.025887921,0.9995964,-0.004601713,-0.013247116,-0.27795678,0.10101984,-0.011932994,9.591478e-05,0.99481285,0.0,0.0,0.0,-0.0359111,0.016530775,-0.2505134,0.0291221,0.0134563185,-0.2495638,0.045111727,-0.1890147,1.7372458,-0.04584039,-0.18529172,1.7391242,-74.10394287,750.68347168,422.64016724,725.61199951,173.86614990,157.73367310,0.02826987,0.028269399,0.25361356,0.25161728,gazeTarget,234.00000000,475.00000000
2020111916292115300,0.010424435,-0.006814274,-0.026395876,0.99957407,-0.00458626,-0.012804049,-0.27778506,0.1013897,-0.011463268,-0.00023807959,0.9947807,0.0,0.0,0.0,-0.035865568,0.016953614,-0.2502855,0.029164515,0.013812124,-0.24934223,0.04559034,-0.1903664,1.7372713,-0.045373343,-0.18655588,1.7391988,-73.09948730,753.29962158,423.77029419,727.66625977,174.10198975,158.02145386,0.028103825,0.028103368,0.25340995,0.25142175,gazeTarget,234.00000000,475.00000000
2020111916292115400,0.009528958,-0.0063900957,-0.027395941,0.99955887,-0.0048102215,-0.013195785,-0.2776085,0.10015285,-0.010556148,-0.0009131118,0.9949156,0.0,0.0,0.0,-0.036004618,0.01667267,-0.25013262,0.029019874,0.013402514,-0.24924329,0.047052808,-0.18529707,1.7379093,-0.04394416,-0.1812934,1.7399203,-72.51241302,758.22241211,424.41766357,731.45336914,174.29667664,157.79542542,0.027841326,0.027840834,0.25326002,0.2512847,gazeTarget,234.00000000,475.00000000
2020111916292115500,0.010138346,-0.007128662,-0.0281571,0.9995266,-0.004544649,-0.012859068,-0.27725,0.09994555,-0.010493282,-0.0012819833,0.9949368,0.0,0.0,0.0,-0.03573444,0.017024457,-0.24978527,0.029283587,0.013653726,-0.24880263,0.044029538,-0.18777944,1.7381011,-0.047004174,-0.18363808,1.7399797,-74.23347473,758.56585693,422.91171265,731.03698730,174.32266235,157.36376953,0.027863855,0.027863087,0.2529021,0.2508918,gazeTarget,234.00000000,475.00000000
2020111916292115600,0.0104728015,-0.007702122,-0.028604904,0.9995063,-0.004390239,-0.012694563,-0.2769149,0.099484235,-0.010388237,-0.0016100738,0.9949836,0.0,0.0,0.0,-0.03558478,0.017199483,-0.24946702,0.029428985,0.013769372,-0.24841137,0.04191735,-0.18914968,1.7383494,-0.049144875,-0.18492927,1.7401421,-75.83711243,758.72052002,421.53051758,730.75115967,174.15344238,156.65145874,0.028008373,0.028007403,0.25257847,0.25052717,gazeTarget,234.00000000,475.00000000
2020111916292115700,0.010199995,-0.0081693735,-0.02829214,0.9995142,-0.0042629694,-0.012760901,-0.27677375,0.098957196,-0.010406946,-0.0014612528,0.9950362,0.0,0.0,0.0,-0.03550116,0.017129872,-0.249372,0.029513687,0.013740159,-0.24825425,0.03985089,-0.18826544,1.7386255,-0.0512508,-0.1840928,1.7402976,-77.92266083,759.45989990,419.53350830,731.87310791,173.80828857,155.72000122,0.027834522,0.027833529,0.25246814,0.25037977,gazeTarget,234.00000000,475.00000000
2020111916292115700,0.011239639,-0.008934557,-0.026765104,0.99953866,-0.0037285516,-0.012397123,-0.27680844,0.09944431,-0.011206716,-0.00022032826,0.9949799,0.0,0.0,0.0,-0.03509826,0.01736091,-0.24945283,0.029904531,0.014156285,-0.24822861,0.036768924,-0.19241855,1.7382162,-0.05435492,-0.18850188,1.7396924,-78.24887848,755.51959229,419.01165771,729.59704590,173.43548584,154.99330139,0.02730953,0.027308492,0.25250745,0.25042388,gazeTarget,234.00000000,475.00000000
2020111916292115800,0.011018499,-0.008579566,-0.026112685,0.99956155,-0.0037668443,-0.0124269575,-0.27705038,0.099629864,-0.011383082,-0.0002563222,0.9949595,0.0,0.0,0.0,-0.035156153,0.017301891,-0.24968551,0.029851625,0.01418291,-0.24850589,0.037632734,-0.19327088,1.7378663,-0.05353307,-0.18946688,1.739351,-77.51783752,753.32543945,419.49682617,728.09594727,173.20600891,154.44990540,0.026734646,0.026733445,0.2527413,0.25069395,gazeTarget,234.00000000,475.00000000
2020111916292115900,0.011138073,-0.008625107,-0.025685113,0.99957085,-0.0035471292,-0.0121535,-0.27729413,0.100524545,-0.012238802,-0.0005703808,0.99485916,0.0,0.0,0.0,-0.034964792,0.017542183,-0.2499258,0.03004551,0.014478601,-0.24873997,0.036631808,-0.19561389,1.7373937,-0.054547057,-0.19187908,1.7387865,-76.95696259,751.98181152,419.83764648,727.24780273,173.03350830,154.12109375,0.026408598,0.026407264,0.25296873,0.250966,gazeTarget,234.00000000,475.00000000
