timestamp,faceRotaion-x,faceRotaion-y,faceRotaion-z,faceRotaion-w,facePosition-x,facePosition-y,facePosition-z,deviceRotation-x,deviceRotation-y,deviceRotation-z,deviceRotation-w,devicePosition-x,devicePosition-y,devicePosition-z,rightEyePotision-x,rightEyePotision-y,rightEyePotision-z,leftEyePotision-x,leftEyePotision-y,leftEyePotision-z,rightEyeLookAtPosition-x,rightEyeLookAtPosition-y,rightEyeLookAtPosition-z,leftEyeLookAtPosition-x,leftEyeLookAtPosition-y,leftEyeLookAtPosition-z,rightEyeLookAtPoint-x,rightEyeLookAtPoint-y,leftEyeLookAtPoint-x,leftEyeLookAtPoint-y,centerEyeLookAtPoint-x,centerEyeLookAtPoint-y,rightEyeBlink,leftEyeBlink,rightEyeDistance,leftEyeDistance,operationType,operationPoint-x,operationPoint-y
2020111916304533900,0.005223434,-0.007859378,-0.035262812,0.99933356,-0.011693777,-0.017850995,-0.2754881,0.119139716,-0.00046589185,-0.003135028,0.9928725,0.0,0.0,0.0,-0.042843666,0.012336977,-0.24748221,0.022796284,0.008043051,-0.246379,0.07676835,-0.13521478,1.743478,-0.016034577,-0.12998232,1.7484748,-98.99406433,790.69836426,403.88671875,755.07299805,147.21551514,119.20663452,7.315479e-05,7.322173e-05,0.25146616,0.24756207,none,0.00000000,0.00000000
2020111916304534000,0.00480047,-0.007938844,-0.03539381,0.9993304,-0.011454401,-0.018244613,-0.275459,0.11849722,-0.0008211227,-0.0031593067,0.992949,0.0,0.0,0.0,-0.042599723,0.011975512,-0.24748272,0.023038931,0.007664837,-0.24636747,0.075860664,-0.13390228,1.7436695,-0.016941298,-0.12863222,1.7485825,-97.90677643,788.89691162,404.99319458,753.13513184,148.38720703,119.54463196,6.732494e-05,6.738655e-05,0.25140774,0.24756105,none,0.00000000,0.00000000
2020111916304534100,0.004742224,-0.008019773,-0.035330705,0.99933225,-0.011230696,-0.018369332,-0.2755258,0.11844468,-0.0011982216,-0.0030988434,0.9929551,0.0,0.0,0.0,-0.042384215,0.011850363,-0.24755818,0.023254804,0.0075480025,-0.24643202,0.0737504,-0.13343735,1.7437742,-0.019072697,-0.12815475,1.7485099,-98.67754364,788.23565674,404.16851807,752.56622314,149.47206116,120.12474823,6.195968e-05,6.2016385e-05,0.25143966,0.24764188,none,0.00000000,0.00000000
2020111916304534200,0.003821268,-0.008091106,-0.035529118,0.9993286,-0.010955336,-0.018826557,-0.2756693,0.11796126,-0.0020120628,-0.0037425265,0.99300903,0.0,0.0,0.0,-0.042098492,0.011457456,-0.24775977,0.023538658,0.007130122,-0.24662068,0.071273424,-0.13044292,1.7439764,-0.02159839,-0.125087,1.7484941,-99.21475220,788.44311523,403.43576050,752.58526611,150.29547119,120.76454926,5.7021993e-05,5.7074176e-05,0.25157198,0.24784404,none,0.00000000,0.00000000
2020111916304534300,0.003364724,-0.007448103,-0.034901176,0.99935734,-0.011088065,-0.01902486,-0.27582958,0.11796126,-0.0020120628,-0.0037425265,0.99300903,0.0,0.0,0.0,-0.042232547,0.011244567,-0.24790572,0.023411427,0.0070005506,-0.24684907,0.072180435,-0.12936012,1.7438627,-0.020723581,-0.12410183,1.7483615,-99.17539215,787.70989990,403.34658813,752.51391602,150.93710327,121.54491425,5.2477797e-05,5.2525822e-05,0.25172856,0.24805558,none,0.00000000,0.00000000
2020111916304534400,0.002227622,-0.006939266,-0.035841785,0.99933094,-0.011246948,-0.019572398,-0.27588847,0.11714733,-0.0022005953,-0.005141568,0.9930988,0.0,0.0,0.0,-0.042303182,0.010818014,-0.24799775,0.02333376,0.006451862,-0.2470039,0.07278671,-0.1255306,1.7440271,-0.02010726,-0.12007353,1.748517,-98.98844147,788.88604736,403.40841675,752.63543701,151.39541626,122.25377655,4.8295737e-05,4.8339934e-05,0.25181237,0.24818747,none,0.00000000,0.00000000
2020111916304534500,0.0024060044,-0.006463031,-0.035723563,0.999338,-0.0114385355,-0.019615268,-0.27587324,0.11708163,-0.0019737706,-0.0051287846,0.993107,0.0,0.0,0.0,-0.04247591,0.010756798,-0.24794155,0.023162996,0.0064061135,-0.247011,0.07401039,-0.12593451,1.7439792,-0.018906647,-0.12049259,1.7485158,-99.00392914,787.68811035,403.39590454,751.53839111,151.72407532,123.15444183,4.444695e-05,4.448763e-05,0.2517835,0.24817735,none,0.00000000,0.00000000
2020111916304534600,0.0025698505,-0.006291342,-0.03526729,0.9993547,-0.0116329705,-0.019493787,-0.2757444,0.11710668,-0.0014278393,-0.004410818,0.9931085,0.0,0.0,0.0,-0.042688936,0.010840509,-0.24779236,0.022954214,0.006549651,-0.24688488,0.07454556,-0.12658173,1.744034,-0.018389564,-0.12122629,1.7486012,-100.40374756,787.71405029,402.12240601,752.04559326,151.94093323,124.08401489,4.0904884e-05,4.0942326e-05,0.2516762,0.24803616,none,0.00000000,0.00000000
2020111916304534600,0.0031372746,-0.0066623446,-0.035854653,0.99932986,-0.011566503,-0.019299977,-0.27554917,0.11710668,-0.0014278393,-0.004410818,0.9931085,0.0,0.0,0.0,-0.042608738,0.011039475,-0.24758747,0.023028633,0.006670749,-0.2466337,0.073230505,-0.12961932,1.7440946,-0.019707298,-0.12416849,1.7486247,-101.54392242,785.45220947,401.10476685,749.15661621,151.90155029,125.17587280,3.7645095e-05,3.767955e-05,0.25146955,0.24779628,none,0.00000000,0.00000000
2020111916304534700,0.0045611076,-0.0073244437,-0.03541616,0.99933547,-0.011393448,-0.01869646,-0.27545193,0.11795737,-0.0014741075,-0.0033792888,0.99301195,0.0,0.0,0.0,-0.04250265,0.01153715,-0.24745002,0.023137173,0.0072241724,-0.24641463,0.071370326,-0.13507228,1.7439165,-0.021590954,-0.12972675,1.74839,-103.11862946,782.66326904,399.63836670,746.88995361,151.62367249,126.27364349,3.4645083e-05,3.4676792e-05,0.2513386,0.2476039,none,0.00000000,0.00000000
2020111916304534800,0.005135478,-0.0077847554,-0.035263088,0.9993346,-0.01127197,-0.01838627,-0.27540952,0.11841004,-0.0016765215,-0.00311376,0.9929584,0.0,0.0,0.0,-0.04241748,0.011806514,-0.24740393,0.023222646,0.0075127073,-0.24631017,0.07017617,-0.13681439,1.7438861,-0.022781854,-0.13150807,1.7483222,-103.94847870,782.92620850,398.86975098,747.34881592,151.12510681,127.04845428,3.188415e-05,3.191333e-05,0.25129136,0.24751654,none,0.00000000,0.00000000
2020111916304534900,0.0066898414,-0.008367196,-0.03507629,0.9993272,-0.011042079,-0.017641801,-0.2754401,0.119728364,-0.0022558796,-0.003003213,0.99279964,0.0,0.0,0.0,-0.04223514,0.012452941,-0.24738196,0.023405222,0.008181343,-0.24621758,0.06878443,-0.14198188,1.7435539,-0.024169644,-0.13673359,1.7479582,-104.07960510,782.00494385,398.75512695,746.67718506,150.50456238,127.71595764,2.9343237e-05,2.937009e-05,0.2512702,0.2474628,none,0.00000000,0.00000000
2020111916304535000,0.0064071603,-0.00855027,-0.034843013,0.99933565,-0.0111793075,-0.017642528,-0.27542883,0.119728364,-0.0022558796,-0.003003213,0.99279964,0.0,0.0,0.0,-0.04239599,0.012454191,-0.24739909,0.023245914,0.008213449,-0.24620932,0.06996575,-0.14063896,1.7435653,-0.022946948,-0.13545294,1.7480896,-104.00650024,783.98687744,398.88485718,748.90893555,149.97392273,128.11125183,2.7004817e-05,2.7029528e-05,0.25131422,0.24744062,none,0.00000000,0.00000000
2020111916304535000,0.006344379,-0.008888053,-0.035040915,0.9993262,-0.0111882975,-0.017522048,-0.27540824,0.119882315,-0.0026422187,-0.0034454213,0.9927786,0.0,0.0,0.0,-0.04241161,0.01259128,-0.24740374,0.023227766,0.008324353,-0.2461695,0.07012781,-0.14025304,1.7435694,-0.022765417,-0.13504612,1.7481551,-103.93364716,785.97906494,398.96694946,750.69677734,149.51454163,128.32888794,2.485275e-05,2.4875491e-05,0.25132826,0.247403,none,0.00000000,0.00000000
2020111916304535100,0.0047299988,-0.009483828,-0.03582988,0.9993018,-0.011160261,-0.018199421,-0.2752871,0.118496105,-0.0031346069,-0.004175829,0.9929408,0.0,0.0,0.0,-0.04236468,0.012055222,-0.24741416,0.023266383,0.0076864585,-0.24609575,0.06934484,-0.13464035,1.7440683,-0.023501534,-0.1292879,1.7486602,-104.58087158,788.73272705,398.37591553,752.60076904,148.99572754,128.27340698,2.2872186e-05,2.2893115e-05,0.25130433,0.2473126,none,0.00000000,0.00000000
2020111916304535200,0.004363888,-0.009923881,-0.036258746,0.9992836,-0.011131256,-0.018241413,-0.2751559,0.118194625,-0.003524153,-0.0044742995,0.99297416,0.0,0.0,0.0,-0.042333007,0.012061385,-0.24733233,0.023293085,0.007636575,-0.24595486,0.06895421,-0.1335944,1.7442499,-0.023838319,-0.12817763,1.7488719,-104.86585999,790.42156982,398.21609497,753.82928467,148.44224548,128.13693237,2.1049456e-05,2.1068718e-05,0.2512187,0.24717337,none,0.00000000,0.00000000
2020111916304535300,0.0044641905,-0.009736261,-0.036350835,0.9992817,-0.011282497,-0.018142592,-0.275078,0.118194625,-0.003524153,-0.0044742995,0.99297416,0.0,0.0,0.0,-0.042468514,0.012159828,-0.2472364,0.023157269,0.0077228714,-0.24588405,0.07036607,-0.1345377,1.7441823,-0.022401184,-0.12911913,1.748909,-104.29303741,790.12091064,398.86846924,753.40344238,147.95141602,127.92204285,1.9371984e-05,1.938971e-05,0.2511519,0.24709283,none,0.00000000,0.00000000
2020111916304535400,0.005211725,-0.009732577,-0.035529826,0.99930763,-0.011077688,-0.017731884,-0.27508783,0.11881146,-0.0039821267,-0.003361507,0.9929031,0.0,0.0,0.0,-0.042272013,0.012468036,-0.24721375,0.023282345,0.008143825,-0.24587595,0.07086392,-0.13694106,1.7439864,-0.02178875,-0.13169213,1.7487205,-101.73168945,789.77886963,400.88967896,754.00622559,147.82337952,127.72076416,1.7828193e-05,1.7844506e-05,0.25111157,0.24711004,none,0.00000000,0.00000000
2020111916304535500,0.006479297,-0.008989745,-0.035396114,0.9993119,-0.011181008,-0.017023807,-0.27512246,0.11995588,-0.003920939,-0.0028635645,0.99276733,0.0,0.0,0.0,-0.042345464,0.013094587,-0.24712701,0.023211993,0.008786717,-0.2458917,0.073633015,-0.14108276,1.7435464,-0.019015398,-0.13587168,1.7484233,-98.68870544,790.20855713,403.94271851,754.53778076,148.10804749,127.21389008,1.640743e-05,1.6422442e-05,0.25107044,0.24714112,none,0.00000000,0.00000000
2020111916304535600,0.006838383,-0.008090058,-0.035954308,0.9992973,-0.0112584345,-0.016933873,-0.2751292,0.11995588,-0.003920939,-0.0028635645,0.99276733,0.0,0.0,0.0,-0.042339906,0.013196522,-0.24705452,0.023214877,0.008815704,-0.24593931,0.07645841,-0.14211378,1.7433641,-0.016152624,-0.13679677,1.7483647,-94.82549286,789.78735352,407.82058716,753.44244385,148.93180847,126.53005981,1.5099889e-05,1.5113705e-05,0.25100347,0.24718979,none,0.00000000,0.00000000
2020111916304535600,0.007719784,-0.007575038,-0.03656332,0.99927276,-0.011313703,-0.016646245,-0.27512452,0.12030104,-0.003934972,-0.0031139418,0.9927248,0.0,0.0,0.0,-0.04233171,0.01347048,-0.24696511,0.023218814,0.009009205,-0.24592175,0.07786483,-0.14520817,1.743104,-0.014725141,-0.13978362,1.7481751,-92.86801147,788.11901855,409.78216553,751.07598877,150.03146362,126.08406067,1.389655e-05,1.39092635e-05,0.25092867,0.24717966,none,0.00000000,0.00000000
2020111916304535700,0.00717677,-0.007533595,-0.0371676,0.9992548,-0.011100701,-0.017077776,-0.27504975,0.11941693,-0.004427182,-0.0034395037,0.99282837,0.0,0.0,0.0,-0.04207832,0.013106851,-0.2469186,0.023466859,0.008566946,-0.24587904,0.07710229,-0.1433498,1.7433875,-0.015498225,-0.13779315,1.748378,-91.52516174,787.14630127,411.13116455,749.44122314,151.27798462,125.68878937,1.2789106e-05,1.2800807e-05,0.250821,0.24714488,none,0.00000000,0.00000000
2020111916304535800,0.0071107754,-0.007262067,-0.036920927,0.9992666,-0.011069219,-0.017289005,-0.27500698,0.11902312,-0.0045056455,-0.0033064953,0.99287575,0.0,0.0,0.0,-0.042046525,0.012883488,-0.24686247,0.02350147,0.008376261,-0.24585806,0.0771027,-0.14340326,1.7434587,-0.015525166,-0.1378792,1.7484055,-91.25794220,784.79803467,411.43139648,747.34887695,152.54273987,125.72623444,1.1769917e-05,1.1780685e-05,0.2507488,0.24712075,none,0.00000000,0.00000000
2020111916304535900,0.007039433,-0.007116756,-0.03674767,0.9992744,-0.011025447,-0.017528525,-0.27497867,0.11861666,-0.0047156466,-0.0033579783,0.99292326,0.0,0.0,0.0,-0.042004988,0.012636973,-0.24682912,0.023544863,0.008152682,-0.24584334,0.075827196,-0.14282045,1.7436354,-0.016852364,-0.1373006,1.7484515,-92.62353516,783.13946533,410.06192017,745.88421631,153.66299438,126.10884094,1.0831949e-05,1.0841859e-05,0.25069648,0.24710275,none,0.00000000,0.00000000
2020111916304536000,0.006253717,-0.0067015933,-0.037275825,0.99926305,-0.0110465735,-0.017906478,-0.2749478,0.117902845,-0.004914888,-0.0039555714,0.9930051,0.0,0.0,0.0,-0.041968863,0.012334991,-0.24681684,0.023577038,0.0077825803,-0.24588278,0.075842276,-0.13943967,1.7439328,-0.016878698,-0.13378902,1.7486899,-92.28785706,785.02014160,410.33389282,747.16754150,154.87554932,126.56613159,9.9687295e-06,9.977849e-06,0.2506633,0.24713314,none,0.00000000,0.00000000
2020111916304536000,0.007616318,-0.0064911847,-0.037683282,0.9992396,-0.0110983765,-0.017244352,-0.27496642,0.11897986,-0.0049697026,-0.004411806,0.9928743,0.0,0.0,0.0,-0.041987523,0.012944361,-0.24674253,0.02355504,0.008337313,-0.24584225,0.0751719,-0.14308973,1.7437167,-0.017569382,-0.1373559,1.7484204,-93.40032959,786.02117920,409.19210815,747.72332764,155.99761963,127.09144592,9.174301e-06,9.182694e-06,0.25062397,0.2471088,none,0.00000000,0.00000000
2020111916304536100,0.008930483,-0.00649629,-0.03791152,0.99922013,-0.0110274255,-0.016590852,-0.27499023,0.120029435,-0.0051936978,-0.0045037866,0.9927465,0.0,0.0,0.0,-0.041906286,0.013537161,-0.24669032,0.02363415,0.008898873,-0.24579524,0.07416338,-0.1470313,1.7434723,-0.018606454,-0.14125374,1.7481134,-93.99922943,786.40039062,408.55316162,747.86669922,156.99655151,127.55431366,8.443183e-06,8.4509065e-06,0.25059032,0.24708918,none,0.00000000,0.00000000
2020111916304536200,0.009279903,-0.006714396,-0.037361328,0.9992361,-0.010880262,-0.016314473,-0.27505302,0.12051218,-0.0054553584,-0.003837033,0.99268943,0.0,0.0,0.0,-0.041805625,0.01376042,-0.2467474,0.023739439,0.009193707,-0.2458245,0.07261698,-0.1478638,1.7434247,-0.020190414,-0.14217906,1.7479548,-95.09621429,787.44372559,407.41622925,749.54138184,157.65464783,127.89431000,7.770329e-06,7.777437e-06,0.25064185,0.24713917,none,0.00000000,0.00000000
2020111916304536300,0.009507915,-0.0065160533,-0.037197474,0.99924153,-0.010993355,-0.01634485,-0.27508348,0.12051218,-0.0054553584,-0.003837033,0.99268943,0.0,0.0,0.0,-0.041918125,0.013706438,-0.24675214,0.02362882,0.009161234,-0.24585605,0.072049126,-0.14846188,1.743402,-0.020786073,-0.14279321,1.7478687,-96.93976593,785.99444580,405.54278564,748.26928711,157.82209778,128.41844177,7.1510963e-06,7.1576374e-06,0.25066236,0.24715874,none,0.00000000,0.00000000
2020111916304536400,0.009282973,-0.0069027026,-0.036265787,0.99927515,-0.010851421,-0.016514743,-0.27518165,0.120429814,-0.0058993236,-0.0033640238,0.99269867,0.0,0.0,0.0,-0.041853767,0.013493028,-0.24688901,0.023700781,0.009069819,-0.24594001,0.069966316,-0.14770278,1.7434658,-0.022935715,-0.1421927,1.7477863,-99.07897949,784.78479004,403.31198120,748.12115479,157.38398743,128.93463135,6.5812114e-06,6.587231e-06,0.25077477,0.24724579,none,0.00000000,0.00000000
2020111916304536400,0.0092432825,-0.0071631283,-0.03547469,0.9993022,-0.01085059,-0.016609397,-0.27526647,0.12054376,-0.0061687655,-0.0032802727,0.99268335,0.0,0.0,0.0,-0.041915283,0.0133525245,-0.24699362,0.023645647,0.0090328455,-0.24600928,0.06836187,-0.14823455,1.7434157,-0.024597172,-0.14286466,1.7476307,-101.78588104,782.44543457,400.52044678,746.67950439,156.47500610,129.43814087,6.0567418e-06,6.0622815e-06,0.2508805,0.24730805,none,0.00000000,0.00000000
2020111916304536500,0.008679208,-0.00726156,-0.034287907,0.99934804,-0.010896918,-0.017080292,-0.27527857,0.11999313,-0.0062771062,-0.0029471412,0.9927505,0.0,0.0,0.0,-0.04203746,0.012840617,-0.24704576,0.02353333,0.008677164,-0.24604484,0.06746586,-0.14732964,1.743521,-0.025546443,-0.14217085,1.7476546,-104.15294647,778.42279053,398.15460205,743.96795654,155.19479370,130.14797974,5.574068e-06,5.579166e-06,0.25092557,0.24731998,none,0.00000000,0.00000000
2020111916304536600,0.0084406575,-0.007337143,-0.033605073,0.9993726,-0.0109878555,-0.017211426,-0.2752994,0.11999313,-0.0062771062,-0.0029471412,0.9927505,0.0,0.0,0.0,-0.04217324,0.012680942,-0.24708585,0.023402993,0.008607276,-0.24607335,0.06677954,-0.14673597,1.7435715,-0.026267558,-0.14169759,1.7476523,-106.36803436,777.60968018,395.92474365,743.91168213,153.66395569,130.67926025,5.1298593e-06,5.1345514e-06,0.2509797,0.24733354,none,0.00000000,0.00000000
2020111916304536700,0.00701172,-0.007136962,-0.03385183,0.9993768,-0.011208393,-0.017876511,-0.27524236,0.11891102,-0.006066909,-0.0035287514,0.9928801,0.0,0.0,0.0,-0.042364396,0.012111776,-0.24709822,0.023210261,0.008007474,-0.24610691,0.06727286,-0.14254776,1.743897,-0.025788303,-0.13745165,1.7479949,-107.54756927,777.89019775,394.72729492,743.90209961,152.15101624,131.04083252,4.721051e-06,4.725369e-06,0.25099593,0.24732862,none,0.00000000,0.00000000
2020111916304536800,0.007044225,-0.00710789,-0.034574993,0.9993521,-0.011262444,-0.017529575,-0.27520013,0.11954165,-0.006117929,-0.004124108,0.9928018,0.0,0.0,0.0,-0.042373195,0.012501551,-0.24705163,0.023195516,0.008302344,-0.24606495,0.06754573,-0.14302462,1.7438602,-0.025477469,-0.13780352,1.7479974,-107.28328705,781.27484131,395.01531982,746.48852539,150.63531494,131.26203918,4.3448213e-06,4.348795e-06,0.2509707,0.24729522,none,0.00000000,0.00000000
2020111916304536800,0.006645428,-0.0071955854,-0.03491661,0.99934226,-0.011276329,-0.017515317,-0.2751274,0.11954165,-0.006117929,-0.004124108,0.9928018,0.0,0.0,0.0,-0.04237036,0.012559736,-0.24700734,0.023195302,0.008316055,-0.2460079,0.06763707,-0.14213245,1.7439648,-0.025367914,-0.13685404,1.7481256,-107.16341400,783.24298096,395.17871094,748.07958984,149.24649048,131.38314819,3.998574e-06,4.0022305e-06,0.2509295,0.24723889,none,0.00000000,0.00000000
2020111916304536900,0.00713362,-0.0071905954,-0.03516352,0.9993302,-0.011267892,-0.017016947,-0.27509755,0.1204134,-0.006091518,-0.0038937996,0.9926975,0.0,0.0,0.0,-0.042347863,0.013045689,-0.24694867,0.023215704,0.008769082,-0.24595204,0.068009846,-0.14404999,1.7438157,-0.024967566,-0.13873939,1.7480189,-106.46199036,785.50341797,395.92407227,750.06469727,147.99189758,131.31808472,3.6799197e-06,3.6832846e-06,0.25089276,0.24720088,none,0.00000000,0.00000000
2020111916304537000,0.007314112,-0.006963698,-0.034184996,0.99936444,-0.011321318,-0.01682295,-0.275042,0.12076636,-0.0057178824,-0.0025854015,0.9926611,0.0,0.0,0.0,-0.042448223,0.013168396,-0.24686895,0.023124028,0.009020209,-0.24590187,0.06985432,-0.1444253,1.7437474,-0.023102555,-0.13930874,1.7480546,-104.95892334,786.28430176,397.57351685,751.88836670,147.00663757,131.25871277,3.3866597e-06,3.3897563e-06,0.25083768,0.24715139,none,0.00000000,0.00000000
2020111916304537100,0.0072039696,-0.0067111915,-0.033689223,0.99938387,-0.011460734,-0.016858606,-0.2749782,0.12060733,-0.005184181,-0.0018179894,0.9926851,0.0,0.0,0.0,-0.042603213,0.013107698,-0.24679571,0.022973612,0.009024918,-0.24586089,0.07199976,-0.1437845,1.7437446,-0.020928811,-0.13877237,1.7481873,-103.57393646,786.65734863,399.07583618,752.76855469,146.35157776,131.00061035,3.1167701e-06,3.1196198e-06,0.2507887,0.24709678,none,0.00000000,0.00000000
2020111916304537200,0.007417521,-0.006566483,-0.034495417,0.9993557,-0.011583949,-0.016635245,-0.2747862,0.12069213,-0.004741956,-0.002321269,0.99267596,0.0,0.0,0.0,-0.042670142,0.013368478,-0.2465814,0.022900306,0.009179821,-0.24566719,0.074190244,-0.1440921,1.7437828,-0.018679027,-0.13895243,1.7484059,-101.36805725,789.09741211,401.45190430,754.29162598,146.14411926,130.47644043,2.8683885e-06,2.871011e-06,0.25060296,0.24690294,none,0.00000000,0.00000000
2020111916304537300,0.007828879,-0.0070943143,-0.03485173,0.99933666,-0.011396936,-0.016423592,-0.27456707,0.12069213,-0.004741956,-0.002321269,0.99267596,0.0,0.0,0.0,-0.04249205,0.013580088,-0.24637206,0.02307434,0.009343741,-0.24539047,0.073842436,-0.14465694,1.7439613,-0.018964462,-0.13947053,1.7486222,-100.26422882,790.66259766,402.79840088,755.47851562,146.33410645,129.62564087,2.6398009e-06,2.6422144e-06,0.25037807,0.24665,none,0.00000000,0.00000000
2020111916304537300,0.0081231585,-0.0072893687,-0.036063276,0.99928993,-0.011376004,-0.0162075,-0.2744195,0.1207462,-0.004666633,-0.0031222734,0.99266756,0.0,0.0,0.0,-0.042409383,0.013854761,-0.24621886,0.023146156,0.009458929,-0.24521413,0.07401253,-0.14506876,1.7440548,-0.018759254,-0.13966969,1.7487781,-99.33479309,793.05310059,403.80346680,756.54205322,146.85745239,128.26541138,2.42943e-06,2.4316512e-06,0.25022838,0.24648567,none,0.00000000,0.00000000
