timestamp,faceRotaion-x,faceRotaion-y,faceRotaion-z,faceRotaion-w,facePosition-x,facePosition-y,facePosition-z,deviceRotation-x,deviceRotation-y,deviceRotation-z,deviceRotation-w,devicePosition-x,devicePosition-y,devicePosition-z,rightEyePotision-x,rightEyePotision-y,rightEyePotision-z,leftEyePotision-x,leftEyePotision-y,leftEyePotision-z,rightEyeLookAtPosition-x,rightEyeLookAtPosition-y,rightEyeLookAtPosition-z,leftEyeLookAtPosition-x,leftEyeLookAtPosition-y,leftEyeLookAtPosition-z,rightEyeLookAtPoint-x,rightEyeLookAtPoint-y,leftEyeLookAtPoint-x,leftEyeLookAtPoint-y,centerEyeLookAtPoint-x,centerEyeLookAtPoint-y,rightEyeBlink,leftEyeBlink,rightEyeDistance,leftEyeDistance,targetPoint-x,targetPoint-y
2020111916283569400,0.040557414,-0.03839079,0.0024416863,0.99843645,-0.002952697,-0.012393743,-0.2699095,0.09208222,-0.013422151,0.0018358098,0.99565923,0.0,0.0,0.0,-0.03755682,0.013337102,-0.24297254,0.027187388,0.013700495,-0.23785152,0.0064846314,-0.1672249,1.7483733,-0.08497906,-0.16869473,1.7506531,-145.01634216,758.75469971,357.62359619,765.61425781,106.00773621,132.73320007,1.4712726e-05,1.47184655e-05,0.24621952,0.23979199,184.00000000,425.00000000
2020111916283569500,0.04017492,-0.03824103,0.0021017196,0.9984584,-0.0029714114,-0.012600108,-0.26991317,0.09169028,-0.013452999,0.0016259215,0.99569535,0.0,0.0,0.0,-0.03754881,0.013174758,-0.24298398,0.027197307,0.013496856,-0.23788434,0.007303532,-0.16620792,1.7484503,-0.08416025,-0.16761726,1.7507827,-143.84642029,758.53454590,358.78219604,765.00146484,105.91323090,132.70503235,1.3540239e-05,1.3545522e-05,0.24622084,0.23981413,184.00000000,425.00000000
2020111916283569500,0.039582342,-0.03813054,0.0015114596,0.99848735,-0.0029834777,-0.012897863,-0.26989004,0.09111647,-0.013524831,0.0009413426,0.9957479,0.0,0.0,0.0,-0.037522294,0.012949712,-0.24298105,0.027225524,0.013198934,-0.23789907,0.0075796507,-0.16432463,1.7486361,-0.08387101,-0.1656204,1.7509903,-143.22950745,758.94403076,359.43969727,764.73602295,105.96564484,132.80895996,1.2461191e-05,1.2466052e-05,0.24620196,0.23981537,184.00000000,425.00000000
2020111916283569600,0.0398218,-0.03811387,0.0012381164,0.9984788,-0.0029749074,-0.012663178,-0.26991767,0.09154091,-0.013556604,0.0006533224,0.9957088,0.0,0.0,0.0,-0.037498645,0.013189128,-0.24299386,0.027249577,0.013401739,-0.23791532,0.007686794,-0.1652471,1.748518,-0.08376656,-0.166498,1.7508814,-142.85301208,760.07623291,359.79125977,765.58050537,106.17914581,132.86206055,1.1468133e-05,1.1472607e-05,0.24622372,0.23984547,184.00000000,425.00000000
2020111916283569700,0.04010181,-0.038195036,0.0012790768,0.9984645,-0.002968113,-0.01240866,-0.26996788,0.09200039,-0.013567719,0.000638651,0.9956663,0.0,0.0,0.0,-0.03749881,0.013425299,-0.24303539,0.027248546,0.013641338,-0.23794602,0.0073757134,-0.16634645,1.7483629,-0.08409276,-0.16760954,1.7507093,-143.25619507,760.88665771,359.32553101,766.45483398,106.42010498,132.90020752,1.0554216e-05,1.0558332e-05,0.2462775,0.2398893,184.00000000,425.00000000
2020111916283569800,0.040043987,-0.038188566,0.001769554,0.9984663,-0.0029465011,-0.012446931,-0.26998526,0.0919327,-0.013551562,0.0010818667,0.99567235,0.0,0.0,0.0,-0.0375031,0.013357449,-0.24305764,0.027243888,0.013637431,-0.23796658,0.0071752444,-0.16613021,1.748371,-0.08427986,-0.1674802,1.750691,-143.56040955,760.47259521,359.02319336,766.57604980,106.67409515,132.85392761,9.713129e-06,9.716918e-06,0.2462964,0.23990895,184.00000000,425.00000000
2020111916283569900,0.0404157,-0.03817649,0.0019947817,0.99845135,-0.002950966,-0.01224977,-0.27002215,0.09229058,-0.013536028,0.0013498547,0.9956392,0.0,0.0,0.0,-0.03751975,0.013518482,-0.2430756,0.02722712,0.013825791,-0.23798472,0.007011164,-0.16774726,1.748195,-0.08446066,-0.1691441,1.7504938,-143.93019104,759.76794434,358.60079956,766.13751221,106.88243103,132.94972229,8.9390705e-06,8.9425575e-06,0.24632545,0.23993582,184.00000000,425.00000000
2020111916283569900,0.039810006,-0.038130626,0.0026067172,0.998476,-0.0029554344,-0.012591792,-0.2700069,0.091662206,-0.013465485,0.0019511442,0.9956971,0.0,0.0,0.0,-0.03756064,0.013172759,-0.24307825,0.027197164,0.013560601,-0.23799136,0.0071416833,-0.16568242,1.7484065,-0.08437379,-0.16718149,1.7506975,-144.15441895,759.18206787,358.43756104,766.17437744,107.12551880,133.09745789,8.226699e-06,8.2299075e-06,0.24631557,0.23992386,184.00000000,425.00000000
2020111916283570000,0.03937996,-0.038064025,0.0025717244,0.99849576,-0.0029529135,-0.012818256,-0.26996985,0.09122348,-0.013500484,0.0018924443,0.99573714,0.0,0.0,0.0,-0.03755198,0.012972768,-0.24305865,0.027206562,0.013358658,-0.23798084,0.0071528144,-0.16424827,1.7485723,-0.08436239,-0.16573529,1.7508574,-144.06552124,759.21514893,358.56021118,766.14868164,107.33770752,133.24205017,7.571097e-06,7.57405e-06,0.24628429,0.23990317,184.00000000,425.00000000
2020111916283570100,0.039752707,-0.038059864,0.002241323,0.9984819,-0.00295706,-0.012615822,-0.2700055,0.091582805,-0.013523843,0.001641735,0.9957042,0.0,0.0,0.0,-0.0375389,0.013176281,-0.2430732,0.02722004,0.013517393,-0.2379974,0.0068629645,-0.16536413,1.7484465,-0.08465623,-0.16679078,1.7507136,-144.31997681,759.68939209,358.28582764,766.27398682,107.48189545,133.28894043,6.9677412e-06,6.970459e-06,0.24630745,0.23993002,184.00000000,425.00000000
2020111916283570200,0.039762255,-0.038069498,0.0022482348,0.99848115,-0.0029505908,-0.01260647,-0.26997873,0.09157726,-0.013546867,0.0016328812,0.99570453,0.0,0.0,0.0,-0.037533313,0.013184652,-0.24304664,0.027225517,0.013526561,-0.23796955,0.0069143474,-0.16549176,1.7484596,-0.084604934,-0.16692147,1.7507311,-144.20376587,759.61822510,358.42233276,766.21295166,107.56245422,133.21583557,6.412468e-06,6.4149694e-06,0.24628085,0.23990352,184.00000000,425.00000000
2020111916283570300,0.03982849,-0.037896726,0.0021929655,0.99848515,-0.002997878,-0.012577165,-0.26998347,0.09163006,-0.013481598,0.0015693557,0.9957006,0.0,0.0,0.0,-0.037568808,0.013213482,-0.2430358,0.027191825,0.013548773,-0.23798132,0.0075921156,-0.1658954,1.748416,-0.08394438,-0.16731876,1.7507206,-143.64097595,759.33795166,358.95529175,765.86785889,107.58138275,133.13235474,5.9014455e-06,5.9037475e-06,0.2462771,0.23991263,184.00000000,425.00000000
2020111916283570300,0.039842345,-0.037781347,0.0021905652,0.998489,-0.0029884623,-0.012588534,-0.26999462,0.09163006,-0.013481598,0.0015693557,0.9957006,0.0,0.0,0.0,-0.037553314,0.0132012,-0.24303825,0.0272085,0.0135367075,-0.23799872,0.007932194,-0.1659095,1.748406,-0.08361793,-0.16733202,1.7507205,-143.03742981,759.18664551,359.53381348,765.70629883,107.59569550,133.07170105,5.4311477e-06,5.433266e-06,0.2462765,0.2399311,184.00000000,425.00000000
2020111916283570400,0.04032533,-0.037701413,0.0025241422,0.998472,-0.0029928682,-0.01243888,-0.269984,0.091903694,-0.013396509,0.0019349864,0.9956759,0.0,0.0,0.0,-0.037572376,0.013300972,-0.2429988,0.027189845,0.013677666,-0.2379676,0.007971022,-0.16746588,1.748294,-0.0835982,-0.16895115,1.7505925,-143.17388916,757.99340820,359.38729858,764.89196777,107.55945587,133.21026611,4.9983287e-06,5.0002777e-06,0.24624583,0.23990612,184.00000000,425.00000000
2020111916283570500,0.040311925,-0.037684936,0.0016425301,0.99847496,-0.0030067216,-0.0124389455,-0.26998815,0.09190534,-0.013429478,0.001071363,0.9956765,0.0,0.0,0.0,-0.037538055,0.013360674,-0.24299832,0.027225247,0.013623172,-0.23797385,0.0075876415,-0.16744317,1.7483011,-0.0840023,-0.16876394,1.7505842,-143.35630798,758.65014648,359.19522095,764.58154297,107.54792786,133.41575623,4.6000023e-06,4.6017954e-06,0.24624337,0.23991323,184.00000000,425.00000000
