timestamp,faceRotaion-x,faceRotaion-y,faceRotaion-z,faceRotaion-w,facePosition-x,facePosition-y,facePosition-z,deviceRotation-x,deviceRotation-y,deviceRotation-z,deviceRotation-w,devicePosition-x,devicePosition-y,devicePosition-z,rightEyePotision-x,rightEyePotision-y,rightEyePotision-z,leftEyePotision-x,leftEyePotision-y,leftEyePotision-z,rightEyeLookAtPosition-x,rightEyeLookAtPosition-y,rightEyeLookAtPosition-z,leftEyeLookAtPosition-x,leftEyeLookAtPosition-y,leftEyeLookAtPosition-z,rightEyeLookAtPoint-x,rightEyeLookAtPoint-y,leftEyeLookAtPoint-x,leftEyeLookAtPoint-y,centerEyeLookAtPoint-x,centerEyeLookAtPoint-y,rightEyeBlink,leftEyeBlink,rightEyeDistance,leftEyeDistance,targetPoint-x,targetPoint-y
2020111616031859300,0.07322016,0.012406941,-0.09442263,0.9927584,-0.014639099,0.059902225,-0.28982264,0.14064085,0.016377298,-0.021846727,0.98968416,0.0,0.0,0.0,-0.040376544,0.088900805,-0.25753838,0.02256222,0.07732197,-0.25987697,0.06898033,-0.44885343,1.6657043,-0.01805729,-0.43447283,1.6731044,-74.46247864,1062.58764648,394.05133057,963.11279297,155.20077515,-115.63763428,0.0068178964,0.0068197763,0.27542627,0.27207312,208.70352650,281.47235513
2020111616031859400,0.07351091,0.012180165,-0.09439637,0.9927423,-0.0146526415,0.060079593,-0.28980467,0.14096902,0.01635132,-0.021772526,0.98963946,0.0,0.0,0.0,-0.04040676,0.08906059,-0.25751793,0.022533288,0.07748355,-0.2598307,0.06996898,-0.44932175,1.6654906,-0.01705362,-0.43499964,1.6729896,-73.29376984,1063.45019531,395.25881958,964.01031494,156.11680603,-116.29892731,0.0067257434,0.0067276484,0.27546322,0.2720725,210.38525963,280.21105528
2020111616031859500,0.073266335,0.012320525,-0.09443398,0.992755,-0.014718659,0.06003406,-0.28982186,0.14099544,0.016397297,-0.021749707,0.9896355,0.0,0.0,0.0,-0.040460795,0.08903115,-0.25754002,0.02247795,0.07745017,-0.2598682,0.07176015,-0.44829482,1.6656579,-0.015239149,-0.43400055,1.6732635,-71.18414307,1064.79077148,397.40383911,965.27520752,157.21255493,-116.88591003,0.0065480703,0.006550067,0.2754823,0.27209422,212.07432413,278.94425690
2020111616031859600,0.07299145,0.012443777,-0.09438705,0.9927782,-0.014734903,0.05997255,-0.28987283,0.14098287,0.016424881,-0.021740586,0.989637,0.0,0.0,0.0,-0.04047125,0.08898343,-0.25759876,0.022468226,0.07740892,-0.25993907,0.07395663,-0.44673216,1.665918,-0.01301015,-0.43248737,1.6736454,-68.05543518,1066.73303223,400.58724976,967.23553467,158.54249573,-117.49822235,0.0062296125,0.0062316135,0.2755233,0.27214938,213.74318266,277.69261301
2020111616031859700,0.0730317,0.012437027,-0.094492696,0.99276525,-0.0147590665,0.059909467,-0.28986356,0.1408476,0.016538676,-0.02174891,0.98965424,0.0,0.0,0.0,-0.040489372,0.08892334,-0.25758737,0.022447642,0.07733554,-0.25992826,0.075339064,-0.44588876,1.6660964,-0.011603177,-0.4316604,1.6739185,-66.22442627,1067.56652832,402.47006226,967.94622803,159.97880554,-117.99175262,0.005908598,0.005910566,0.27549592,0.27211648,215.37996197,276.46502852
2020111616031859700,0.07302193,0.012450687,-0.094579324,0.99275756,-0.014678855,0.05984379,-0.2898728,0.14067453,0.016475616,-0.021894911,0.9896766,0.0,0.0,0.0,-0.04040284,0.08886264,-0.25759605,0.02253209,0.07726401,-0.25993937,0.075996056,-0.44511288,1.6662862,-0.010932621,-0.43087876,1.6741424,-64.45422363,1068.23547363,404.25927734,968.52203369,161.54039001,-118.57482910,0.005605045,0.0056069773,0.27547175,0.27211377,217.08677673,275.18491745
2020111616031859800,0.07334484,0.012410614,-0.09448093,0.9927437,-0.014661863,0.05992075,-0.28988427,0.14070798,0.016461084,-0.021910237,0.9896718,0.0,0.0,0.0,-0.040396027,0.08891441,-0.257593,0.02254134,0.07732853,-0.25993398,0.07675492,-0.44573647,1.6660559,-0.010163594,-0.4315457,1.6739684,-63.25952148,1067.68225098,405.47393799,968.06262207,163.13775635,-119.06140900,0.005395781,0.005397702,0.2754846,0.27212772,218.62342024,274.03243482
2020111616031859900,0.07375172,0.01243283,-0.09439084,0.99272174,-0.014639011,0.060038973,-0.2898492,0.14084932,0.016406413,-0.021911038,0.9896526,0.0,0.0,0.0,-0.04037951,0.0890019,-0.2575354,0.02255991,0.07742851,-0.259883,0.077423304,-0.44717056,1.6656504,-0.00948718,-0.43301976,1.6736157,-62.12097168,1066.28820801,406.64352417,966.72729492,164.76823425,-119.40348816,0.005176292,0.0051782057,0.27545658,0.27210897,220.28020287,272.78984785
2020111616031860000,0.07366603,0.012616987,-0.09437265,0.9927275,-0.014657059,0.060026366,-0.2898875,0.14084932,0.016406413,-0.021911038,0.9896526,0.0,0.0,0.0,-0.04038724,0.08899197,-0.25756788,0.022552058,0.07742244,-0.25993776,0.07825531,-0.446564,1.6657375,-0.008640435,-0.4324187,1.6737348,-60.96457672,1067.09509277,407.80856323,967.52612305,166.37167358,-119.90680695,0.0048724124,0.0048742476,0.27548486,0.2721589,221.95572519,271.53320611
2020111616031860000,0.073396586,0.012770522,-0.09419762,0.9927621,-0.014741715,0.059910208,-0.28994358,0.14065978,0.016500512,-0.02186187,0.989679,0.0,0.0,0.0,-0.04047237,0.08888231,-0.25763017,0.022470575,0.07733572,-0.2600149,0.07891779,-0.44527847,1.6660173,-0.0079812035,-0.43115622,1.6740248,-60.78936386,1067.95764160,408.00158691,968.56304932,167.85746765,-120.46839905,0.004534701,0.004536424,0.2755202,0.27220118,223.61340189,270.28994858
2020111616031860100,0.073275216,0.012810974,-0.09423823,0.99276674,-0.014743612,0.05988571,-0.28993297,0.14060856,0.01654749,-0.021842957,0.98968595,0.0,0.0,0.0,-0.040468697,0.08886723,-0.25762358,0.022473175,0.07731563,-0.26001245,0.07921229,-0.44453722,1.6662157,-0.0076682586,-0.4304099,1.6742334,-60.34522247,1069.08801270,408.49157715,969.64111328,169.28533936,-121.11982727,0.0042003947,0.0042019985,0.27550864,0.27219334,225.30220413,269.02334690
2020111616031860200,0.073398076,0.0127636,-0.09417668,0.99276406,-0.014740471,0.05987229,-0.2898997,0.14051558,0.016631464,-0.02181646,0.98969835,0.0,0.0,0.0,-0.04047286,0.088843286,-0.2575867,0.02247059,0.07729927,-0.25997037,0.078847885,-0.444566,1.666273,-0.00803658,-0.430441,1.6742656,-60.94534302,1068.92663574,407.93261719,969.55120850,170.53645325,-121.67070007,0.003880148,0.0038816335,0.275467,0.27214828,227.09997559,267.67501831
2020111616031860300,0.07344528,0.012680578,-0.09415793,0.99276346,-0.014728443,0.05987043,-0.28988254,0.14044829,0.01665654,-0.021827258,0.9897073,0.0,0.0,0.0,-0.04046722,0.08883827,-0.2575718,0.022476923,0.07729594,-0.25994527,0.07843678,-0.44424284,1.666405,-0.008450661,-0.43011305,1.6743711,-61.51465988,1069.48937988,407.39004517,970.15179443,171.51924133,-122.14945984,0.0035786876,0.0035800599,0.27545065,0.2721239,228.71440315,266.46419764
2020111616031860400,0.073746555,0.012506884,-0.094269454,0.9927327,-0.014598781,0.06002943,-0.28986803,0.1407101,0.016452631,-0.0218672,0.9896726,0.0,0.0,0.0,-0.040342446,0.08898565,-0.25755075,0.022599602,0.07742827,-0.25990656,0.0775052,-0.44495377,1.6662533,-0.009367676,-0.4308009,1.6741778,-61.69524765,1069.86804199,407.20507812,970.43743896,172.16813660,-122.46630096,0.0032976463,0.0032989122,0.27546024,0.2721347,230.41087055,265.19184709
2020111616031860400,0.07382657,0.012571055,-0.09423202,0.99272954,-0.014632827,0.060039956,-0.2898982,0.1407545,0.016430574,-0.021860316,0.9896668,0.0,0.0,0.0,-0.04037539,0.08898851,-0.25757316,0.022567349,0.07743665,-0.2599377,0.07760877,-0.44536737,1.6661067,-0.009250702,-0.4312236,1.6740355,-61.82946777,1069.11169434,407.06329346,969.70587158,172.61753845,-122.63154602,0.0030370725,0.003038239,0.27548695,0.27216417,232.05381298,263.95964026
2020111616031860500,0.07373046,0.012678834,-0.09427492,0.9927312,-0.014670701,0.060030997,-0.28996202,0.1408064,0.01643878,-0.021836756,0.9896598,0.0,0.0,0.0,-0.040403627,0.088986814,-0.25763583,0.022537779,0.07743035,-0.2600134,0.07809642,-0.44479805,1.6661707,-0.0087267235,-0.4306532,1.6741204,-61.35216141,1069.84851074,407.54406738,970.38293457,172.93688965,-122.80524445,0.0027962315,0.0027973058,0.27554914,0.2722322,233.74321127,262.69259155
2020111616031860600,0.07365543,0.012951822,-0.09413976,0.9927462,-0.014784492,0.0599606,-0.28996578,0.14070866,0.016652301,-0.02172736,0.98967254,0.0,0.0,0.0,-0.040509168,0.088911474,-0.2576286,0.022434574,0.0773745,-0.26003876,0.07892485,-0.4436571,1.6664575,-0.007862903,-0.42952836,1.6744206,-61.16880035,1071.03527832,407.84030151,971.66162109,173.15974426,-123.15283966,0.002574031,0.0025750198,0.27553356,0.27223206,235.35781765,261.48163676
2020111616031860700,0.07356566,0.013220716,-0.09417886,0.9927456,-0.014892736,0.059827242,-0.28989595,0.14043361,0.016966213,-0.021579199,0.9897095,0.0,0.0,0.0,-0.040598374,0.088783205,-0.25754818,0.022343608,0.07724366,-0.2599919,0.07987067,-0.44171846,1.667044,-0.0068757106,-0.42757335,1.6750292,-60.73011780,1073.28369141,408.45083618,973.81695557,173.31965637,-123.85709381,0.0023692423,0.0023701524,0.2754301,0.27214265,237.08692455,260.18480659
2020111616031860800,0.07379357,0.013381921,-0.0941921,0.9927252,-0.014787253,0.059871007,-0.28983524,0.14045268,0.016953018,-0.021576192,0.98970705,0.0,0.0,0.0,-0.040483482,0.08881157,-0.25746623,0.022457667,0.07727244,-0.25993314,0.08016105,-0.44076896,1.6673688,-0.0065553375,-0.42660394,1.6753361,-59.29492950,1075.45812988,410.01666260,975.94470215,173.51353455,-124.69617462,0.0021806152,0.0021814527,0.2753457,0.27210405,238.70391512,258.97206366
2020111616031860800,0.07398284,0.013484261,-0.09425736,0.9927035,-0.01469207,0.059949666,-0.2897868,0.1405364,0.016871452,-0.021607665,0.9896959,0.0,0.0,0.0,-0.040378973,0.08888057,-0.25740173,0.022560315,0.07733464,-0.25988442,0.08047778,-0.4396315,1.6677133,-0.0061882045,-0.42544758,1.675673,-57.91141129,1078.30712891,411.54217529,978.69812012,173.83447266,-125.72040558,0.0020069352,0.002007706,0.27529234,0.27208367,240.40766621,257.69425035
2020111616031860900,0.07425624,0.01353989,-0.09426348,0.9926818,-0.01461039,0.060043294,-0.28978205,0.14069079,0.016761392,-0.021656834,0.98967475,0.0,0.0,0.0,-0.040294886,0.088956565,-0.25737935,0.022644065,0.077411056,-0.25987226,0.080491476,-0.4397603,1.6676838,-0.0061477385,-0.42557102,1.6756327,-57.10503006,1078.93457031,412.39553833,979.30224609,174.19168091,-126.69579315,0.0018470509,0.0018477603,0.27528363,0.27210075,242.03260803,256.47554398
2020111616031861000,0.07394713,0.013711062,-0.09424236,0.9927045,-0.014584969,0.060023032,-0.28988054,0.14072405,0.016660823,-0.021772914,0.9896692,0.0,0.0,0.0,-0.040296964,0.0889652,-0.2574499,0.022723228,0.0774068,-0.25996405,0.08104468,-0.4378257,1.6681068,-0.0056743864,-0.42360726,1.6760576,-56.31266403,1082.08056641,413.83670044,982.32012939,174.71852112,-127.99193573,0.0016998836,0.0017005366,0.2753527,0.2721938,243.73987579,255.19509315
2020111616031861100,0.07387418,0.013745993,-0.094127335,0.9927203,-0.014633397,0.059987478,-0.28993022,0.14069682,0.016660975,-0.021789107,0.9896728,0.0,0.0,0.0,-0.04035017,0.08892796,-0.25750187,0.02267261,0.07738425,-0.2600186,0.081320845,-0.43634382,1.668449,-0.005382417,-0.4221384,1.6763934,-56.41363525,1084.05297852,413.78588867,984.42480469,175.29335022,-129.43377686,0.0015644315,0.0015650324,0.27539706,0.27223524,245.46665812,253.90000641
2020111616031861200,0.07376264,0.013695577,-0.09410442,0.9927316,-0.0146660665,0.059944242,-0.28996444,0.14064854,0.01666267,-0.02181586,0.9896789,0.0,0.0,0.0,-0.040386774,0.08889114,-0.2575449,0.022636719,0.07734957,-0.26005375,0.08134467,-0.43491733,1.6688007,-0.0053333584,-0.42071414,1.6767352,-56.73211288,1085.97009277,413.52053833,986.38549805,175.85728455,-131.03628540,0.0014397668,0.0014403199,0.27543077,0.272256,247.06953430,252.69784927
2020111616031861200,0.073620915,0.013666326,-0.09414916,0.9927382,-0.014681398,0.059905734,-0.28996968,0.14057373,0.01666034,-0.021851983,0.9896889,0.0,0.0,0.0,-0.040400367,0.08886427,-0.25755918,0.022622168,0.077316426,-0.26006308,0.08120221,-0.43351787,1.6691818,-0.0054535903,-0.41929895,1.6770962,-57.09598160,1088.04016113,413.21255493,988.42510986,176.40142822,-132.91867065,0.0013250333,0.0013255423,0.2754374,0.2722543,248.70528841,251.47103369
2020111616031861300,0.07384429,0.0134458095,-0.09408389,0.9927308,-0.014646793,0.059907854,-0.2899376,0.14052382,0.016563812,-0.021876894,0.98969704,0.0,0.0,0.0,-0.040384218,0.08885095,-0.25752795,0.022640573,0.07730977,-0.2600057,0.08021339,-0.43327346,1.6693457,-0.006436769,-0.41905504,1.6772026,-58.42221451,1088.44824219,411.95358276,988.93939209,176.76840210,-134.77647400,0.001219441,0.0012199096,0.27540156,0.27219912,250.38195515,250.21353364
2020111616031861400,0.07382631,0.013302007,-0.094041616,0.9927381,-0.014629153,0.059917666,-0.2899111,0.14052328,0.016487993,-0.02188215,0.9896982,0.0,0.0,0.0,-0.040377796,0.088861145,-0.2575107,0.022648457,0.07732387,-0.25996953,0.079806596,-0.43278775,1.6695179,-0.00685193,-0.41857272,1.6773527,-58.98215866,1089.44592285,411.42736816,990.00994873,177.05708313,-136.61442566,0.0011222624,0.0011226939,0.27538776,0.27216923,252.02322865,248.98257852
2020111616031861700,0.07391975,0.013401689,-0.09396392,0.9927372,-0.014649459,0.059929974,-0.28989062,0.14052942,0.0164608,-0.021876333,0.98969793,0.0,0.0,0.0,-0.04039744,0.08886247,-0.2574799,0.022630304,0.07733619,-0.25995177,0.08003658,-0.4329303,1.669494,-0.006610347,-0.4187272,1.6773314,-58.84801865,1089.30969238,411.61212158,989.92822266,177.30924988,-138.22128296,0.0010328278,0.0010332249,0.27536228,0.27215427,253.71896887,247.71077335
2020111616031861800,0.07396668,0.013459806,-0.093926616,0.99273634,-0.014687432,0.059960738,-0.28990823,0.1405848,0.01646882,-0.021814318,0.9896913,0.0,0.0,0.0,-0.04043449,0.088887736,-0.25749186,0.022593947,0.07736684,-0.25997132,0.08049618,-0.43317997,1.6693763,-0.0061366037,-0.4189949,1.6772432,-58.50957489,1089.08911133,411.95846558,989.72857666,177.44560242,-139.59202576,0.00095052004,0.0009508855,0.27538705,0.27217862,255.37815952,246.46638036
2020111616031861900,0.0738153,0.0135536585,-0.0938271,0.99275583,-0.014860107,0.059940048,-0.28988802,0.14057639,0.016808141,-0.021687638,0.9896896,0.0,0.0,0.0,-0.040607035,0.08887058,-0.25747472,0.022423422,0.07736279,-0.25996348,0.08104808,-0.4327858,1.6694596,-0.0055844,-0.41862524,1.6773576,-59.35580444,1089.62109375,411.15762329,990.34368896,177.35415649,-140.74000549,0.0008747714,0.0008751077,0.2753909,0.27215588,257.07816744,245.19137442
2020111616031862000,0.07368159,0.01357099,-0.09390979,0.9927577,-0.014862173,0.059918758,-0.28987864,0.14055261,0.016958017,-0.021647787,0.9896913,0.0,0.0,0.0,-0.04060222,0.08886193,-0.25747114,0.022426251,0.077343546,-0.25996137,0.08107318,-0.4320559,1.6696618,-0.0055560656,-0.41787615,1.6775568,-59.29444122,1090.78796387,411.23049927,991.42773438,177.18643188,-141.93894958,0.0008050592,0.0008053687,0.27538404,0.2721486,258.71878529,243.96091104
2020111616031862100,0.07363409,0.01333991,-0.093955286,0.99276,-0.014798849,0.059906226,-0.289814,0.14053033,0.01707434,-0.021615077,0.98969316,0.0,0.0,0.0,-0.040549703,0.08885707,-0.25742194,0.02247845,0.077330604,-0.25988263,0.08043358,-0.43153656,1.6698959,-0.0061962362,-0.41734856,1.677763,-59.78218079,1091.79943848,410.80081177,992.42578125,176.86116028,-142.93017578,0.0007409025,0.00074118737,0.27532873,0.27207404,260.39538050,242.70346463
2020111616031862200,0.0735361,0.013212032,-0.094075836,0.9927576,-0.014764884,0.059917647,-0.2897783,0.14055045,0.01720737,-0.021546055,0.98968947,0.0,0.0,0.0,-0.04051537,0.08888225,-0.25739825,0.022510357,0.07733911,-0.2598427,0.07979789,-0.43104357,1.6700877,-0.0068174303,-0.41683033,1.6779232,-60.41693497,1092.98754883,410.20104980,993.50842285,176.48175049,-143.83108521,0.00068185857,0.00068212074,0.27530965,0.27204096,262.05097103,241.46177173
2020111616031862300,0.073525354,0.013270033,-0.094218396,0.99274415,-0.0147465225,0.059925504,-0.2897791,0.14054094,0.017301112,-0.021480627,0.9896906,0.0,0.0,0.0,-0.04048451,0.08889763,-0.25739586,0.022537688,0.07733702,-0.25984886,0.07987398,-0.43076468,1.6701584,-0.0067201257,-0.41652578,1.6779965,-60.02136612,1093.62561035,410.60333252,993.98480225,176.17143250,-144.59382629,0.0006275199,0.00062776124,0.27530786,0.2720485,263.78293896,240.16279578
2020111616031862300,0.07360774,0.013072478,-0.09428638,0.99273413,-0.014684311,0.0599397,-0.28979814,0.14052619,0.017292082,-0.021477958,0.98969287,0.0,0.0,0.0,-0.0404303,0.08891208,-0.25742146,0.022590924,0.07734118,-0.2598509,0.07928768,-0.43101984,1.6701002,-0.0073221866,-0.4167701,1.6779213,-60.34342957,1093.27209473,410.22244263,993.60290527,175.85955811,-145.11430359,0.0005775116,0.00057773374,0.2753285,0.27205604,265.37773275,238.96670043
2020111616031862400,0.07352002,0.012976865,-0.09429125,0.9927414,-0.014633772,0.05993748,-0.28984484,0.14050107,0.017223245,-0.021499643,0.9896973,0.0,0.0,0.0,-0.040384773,0.08891662,-0.25747824,0.022636637,0.07734399,-0.25989452,0.07950047,-0.43083653,1.6700807,-0.0071234703,-0.416596,1.677923,-59.56597900,1093.44409180,410.94067383,993.79510498,175.75172424,-145.60688782,0.00053148856,0.000531693,0.27537635,0.27210233,267.06436539,237.70172596
2020111616031862500,0.07371694,0.012998153,-0.09415271,0.99273974,-0.0145871015,0.059965916,-0.2898668,0.14054136,0.017117295,-0.021545792,0.98969233,0.0,0.0,0.0,-0.040346496,0.08892514,-0.25748903,0.022678107,0.07737066,-0.25990897,0.07981209,-0.43130922,1.6699235,-0.0068017356,-0.41709954,1.677778,-58.72724533,1092.68530273,411.80007935,993.17041016,175.78311157,-145.92687988,0.0004891332,0.00048932136,0.2753836,0.27212715,268.71324444,236.46506667
2020111616031862600,0.07368528,0.013026669,-0.09404666,0.9927518,-0.014609643,0.060072638,-0.28989697,0.14077492,0.017155733,-0.021536257,0.9896587,0.0,0.0,0.0,-0.04037384,0.08902807,-0.25751963,0.022653166,0.077487186,-0.25994185,0.080371454,-0.43115848,1.6698687,-0.006227389,-0.41698146,1.6777542,-58.14578629,1093.87512207,412.40133667,994.46044922,175.85768127,-146.38175964,0.0004501532,0.00045032636,0.27544945,0.27218962,270.38567924,235.21074057
2020111616031862700,0.07335742,0.013258843,-0.09409129,0.9927687,-0.01463171,0.060032543,-0.28995624,0.14077908,0.017173704,-0.021546092,0.9896575,0.0,0.0,0.0,-0.040377542,0.08900885,-0.257583,0.022647671,0.07746379,-0.2600315,0.08148591,-0.42978108,1.6701115,-0.0050916746,-0.4155993,1.6780394,-56.53677368,1095.79125977,414.00952148,996.30401611,176.05886841,-147.04563904,0.0004142796,0.00041443895,0.27550304,0.27226812,272.07040453,233.94719660
2020111616031862800,0.07337426,0.013391424,-0.09421206,0.9927543,-0.014630171,0.060003422,-0.2900223,0.140759,0.017182127,-0.021555068,0.98966014,0.0,0.0,0.0,-0.040360525,0.08898363,-0.2576402,0.022661434,0.07742463,-0.26010692,0.08200365,-0.42974898,1.6700385,-0.004569132,-0.41554826,1.6779948,-55.57750702,1095.39196777,414.89581299,995.76641846,176.43469238,-147.60531616,0.00038126486,0.0003814115,0.2755459,0.27233016,273.75777626,232.68166780
2020111616031862800,0.07309247,0.0133098075,-0.0942426,0.99277323,-0.014583336,0.05988929,-0.29007056,0.14056401,0.01713562,-0.021594474,0.98968774,0.0,0.0,0.0,-0.040315308,0.08888981,-0.25770795,0.022706201,0.07732551,-0.26016134,0.0821411,-0.42862502,1.6702923,-0.0044141933,-0.41442513,1.6782522,-54.93077469,1096.13244629,415.54525757,996.50042725,176.86862183,-148.12617493,0.00035088114,0.00035101606,0.27557233,0.2723577,275.37873650,231.46594763
2020111616031862900,0.07340887,0.013335425,-0.09423886,0.9927499,-0.014531431,0.05988195,-0.2900292,0.14050624,0.01702993,-0.0215921,0.9896979,0.0,0.0,0.0,-0.040263634,0.0888619,-0.25764835,0.022757873,0.07729906,-0.26010856,0.082466975,-0.4298116,1.6700222,-0.0040879995,-0.41562325,1.6780105,-53.97558594,1094.01171875,416.51547241,994.35852051,177.44468689,-148.33343506,0.00032291873,0.0003230429,0.27550003,0.27230412,277.10170412,230.17372191
2020111616031863000,0.07393888,0.013301986,-0.09427252,0.9927078,-0.014511969,0.05995835,-0.28996533,0.1405937,0.016935548,-0.021610122,0.98968667,0.0,0.0,0.0,-0.040246647,0.08890666,-0.25755817,0.022774171,0.07734049,-0.26002043,0.08231512,-0.4317252,1.6695955,-0.0042397827,-0.41754127,1.677597,-54.05121231,1091.50280762,416.45013428,991.79119873,178.07542419,-148.17333984,0.0002971847,0.00029729898,0.27542767,0.27223307,278.75557804,228.93331647
2020111616031863100,0.07403886,0.013332098,-0.09450458,0.9926779,-0.014528054,0.06000436,-0.28993368,0.14071912,0.016837317,-0.021633714,0.98967,0.0,0.0,0.0,-0.040246814,0.088958055,-0.2575187,0.022768427,0.07736311,-0.2599881,0.08241627,-0.43208966,1.6695158,-0.0041269474,-0.4178726,1.6775405,-53.92139053,1091.52697754,416.56445312,991.55731201,178.67848206,-147.94702148,0.0002735015,0.00027360665,0.27540737,0.27220812,280.42834663,227.67874002
2020111616031863200,0.07403114,0.013516987,-0.0946958,0.9926578,-0.014523889,0.06009857,-0.28990427,0.14100476,0.016649403,-0.021723518,0.9896305,0.0,0.0,0.0,-0.040219463,0.08906086,-0.25747856,0.022790667,0.077443525,-0.2599732,0.082938135,-0.43216002,1.6694778,-0.003586661,-0.41791278,1.6775321,-52.92015839,1092.56884766,417.56982422,992.35534668,179.41700745,-147.84948730,0.00025170564,0.0002518024,0.2753991,0.2722186,282.05475473,226.45893395
2020111616031863200,0.0738078,0.013808527,-0.094834164,0.9926571,-0.014572371,0.060042046,-0.28993222,0.14105172,0.016587524,-0.02184834,0.98962206,0.0,0.0,0.0,-0.0402406,0.08902283,-0.2575014,0.022765297,0.077390306,-0.2600319,0.08349499,-0.43114966,1.6697009,-0.003013648,-0.41686442,1.6777622,-52.31360245,1093.81359863,418.16766357,993.41815186,180.14097595,-147.84912109,0.00023164673,0.00023173579,0.27541122,0.27225745,283.80977774,225.14266670
2020111616031863300,0.07338687,0.0141433645,-0.09487915,0.9926793,-0.014655994,0.059949696,-0.2899319,0.14100444,0.016641628,-0.021869354,0.9896274,0.0,0.0,0.0,-0.040299185,0.08895628,-0.2575043,0.022704514,0.07732026,-0.2600731,0.08472305,-0.42971957,1.6700184,-0.0017803963,-0.41542214,1.6781231,-51.10260391,1095.52612305,419.40396118,995.03521729,180.90240479,-148.08439636,0.00021318634,0.00021326831,0.275401,0.2722718,284.00000000,225.66141016
2020111616031863400,0.073322214,0.014136974,-0.094681196,0.9927031,-0.014666922,0.059896953,-0.28991982,0.1409798,0.01667363,-0.021875028,0.98963034,0.0,0.0,0.0,-0.040322646,0.08889747,-0.2574967,0.022685766,0.07728621,-0.2600621,0.08496337,-0.42917693,1.6701716,-0.0015595518,-0.41491014,1.6782768,-50.99299240,1095.86840820,419.55462646,995.59228516,181.61770630,-148.24064636,0.0001961971,0.00019627254,0.27537835,0.27225006,284.00000000,226.50961773
2020111616031863500,0.073486745,0.013960007,-0.09471406,0.9926904,-0.014634179,0.059886817,-0.2899199,0.14096507,0.016698595,-0.021907108,0.9896313,0.0,0.0,0.0,-0.04029929,0.0888803,-0.25749797,0.022708947,0.077263616,-0.26004303,0.084478304,-0.4297099,1.6700635,-0.002058003,-0.41544095,1.678159,-51.46908188,1094.79602051,419.04272461,994.51599121,182.12275696,-148.10148621,0.00018056175,0.00018063119,0.27537057,0.27222738,284.00000000,227.32562479
2020111616031863600,0.07353177,0.013731789,-0.09476202,0.99268556,-0.014516836,0.059960514,-0.28988603,0.14111754,0.016533017,-0.021977752,0.98961073,0.0,0.0,0.0,-0.04019288,0.08895588,-0.25747442,0.022814987,0.077331066,-0.25999135,0.08351197,-0.42974,1.670128,-0.0030265022,-0.41545683,1.6781759,-51.89301300,1095.61853027,418.63262939,995.32574463,182.49382019,-148.09078979,0.00016617242,0.00016623634,0.2753574,0.27220604,284.00000000,228.18613611
2020111616031863600,0.07342843,0.013544761,-0.09473714,0.9926982,-0.014478589,0.059932254,-0.2898766,0.14113165,0.016443405,-0.02200645,0.98960954,0.0,0.0,0.0,-0.040166948,0.088934764,-0.25748116,0.02284212,0.07731105,-0.25997287,0.08288649,-0.4292574,1.6702988,-0.003668232,-0.41497225,1.6783137,-52.57307816,1096.22155762,417.95309448,995.99645996,182.73208618,-148.07003784,0.00015292982,0.00015298862,0.27535307,0.27218497,284.00000000,228.99263129
2020111616031863700,0.07334063,0.013651431,-0.09473962,0.992703,-0.014510708,0.059891902,-0.2898557,0.14111304,0.016409637,-0.022025852,0.98961234,0.0,0.0,0.0,-0.040192064,0.08889907,-0.25745887,0.022816593,0.07727585,-0.25996315,0.08322029,-0.4287336,1.6704481,-0.003333969,-0.4144436,1.6784712,-52.35084152,1096.80981445,418.20611572,996.56585693,182.89785767,-148.32031250,0.00014074253,0.00014079665,0.27532437,0.27216354,284.00000000,229.83855531
2020111616031863800,0.07324067,0.013720543,-0.094731025,0.99271023,-0.014549786,0.059788488,-0.2897661,0.14096859,0.016385289,-0.022059746,0.98963267,0.0,0.0,0.0,-0.04022704,0.088800885,-0.2573707,0.022781597,0.07717917,-0.2598826,0.08355642,-0.42854938,1.6705885,-0.0030124225,-0.41425988,1.6786278,-52.25810242,1096.39392090,418.35952759,996.13726807,183.08299255,-148.78218079,0.00012952648,0.00012957628,0.27521536,0.27205622,284.00000000,230.65621220
2020111616031863900,0.07354345,0.013709818,-0.09454281,0.99270594,-0.0146304695,0.059787974,-0.28967476,0.14095159,0.016514998,-0.021999875,0.9896343,0.0,0.0,0.0,-0.040321685,0.08877145,-0.25726452,0.022691429,0.07717413,-0.25977677,0.083631985,-0.43022662,1.6702408,-0.0029717963,-0.415978,1.6783004,-53.07703400,1093.57897949,417.57202148,993.49389648,183.17558289,-148.98161316,0.000119204255,0.000119250086,0.2751204,0.27194616,284.00000000,231.51201010
2020111616031864000,0.07379875,0.013587761,-0.09450878,0.9926918,-0.014598252,0.059808716,-0.2896189,0.14097784,0.016498424,-0.021999711,0.98963076,0.0,0.0,0.0,-0.040300198,0.08877538,-0.25720218,0.022714125,0.0771818,-0.25970143,0.083462074,-0.43109155,1.670081,-0.0031572878,-0.41685635,1.6781471,-53.14434814,1092.35327148,417.52157593,992.31042480,183.16195679,-148.96858215,0.000109704626,0.00010974681,0.27506024,0.27187827,284.00000000,232.32624680
